Año;Trimestre;Valor;Régimen;CPRO;Provincia;Comunidad_Autónoma;CODAUTO
2005;1;1109.2;Libre;5;Ávila;Castilla y León;7
2006;1;1288.9;Libre;5;Ávila;Castilla y León;7
2007;1;1355.4;Libre;5;Ávila;Castilla y León;7
2008;1;1449.7;Libre;5;Ávila;Castilla y León;7
2009;1;1316.6;Libre;5;Ávila;Castilla y León;7
2010;1;1257.3;Libre;5;Ávila;Castilla y León;7
2011;1;1180.2;Libre;5;Ávila;Castilla y León;7
2012;1;1133.7;Libre;5;Ávila;Castilla y León;7
2013;1;995.3;Libre;5;Ávila;Castilla y León;7
2014;1;895.6;Libre;5;Ávila;Castilla y León;7
2015;1;823.4;Libre;5;Ávila;Castilla y León;7
2016;1;849.6;Libre;5;Ávila;Castilla y León;7
2017;1;844.4;Libre;5;Ávila;Castilla y León;7
2018;1;838.2;Libre;5;Ávila;Castilla y León;7
2019;1;840.7;Libre;5;Ávila;Castilla y León;7
2020;1;817.3;Libre;5;Ávila;Castilla y León;7
2021;1;797.2;Libre;5;Ávila;Castilla y León;7
2022;1;848.7;Libre;5;Ávila;Castilla y León;7
2023;1;869;Libre;5;Ávila;Castilla y León;7
2024;1;902;Libre;5;Ávila;Castilla y León;7
2025;1;993.8;Libre;5;Ávila;Castilla y León;7
2026;1;1094.5;Libre;5;Ávila;Castilla y León;7
2005;1;877.3;Protegida;34;Palencia;Castilla y León;7
2005;2;879.5;Protegida;34;Palencia;Castilla y León;7
2005;3;906.7;Protegida;34;Palencia;Castilla y León;7
2005;4;961.8;Protegida;34;Palencia;Castilla y León;7
2006;1;980.8;Protegida;34;Palencia;Castilla y León;7
2006;2;919.8;Protegida;34;Palencia;Castilla y León;7
2006;3;965.9;Protegida;34;Palencia;Castilla y León;7
2006;4;960.3;Protegida;34;Palencia;Castilla y León;7
2007;1;985.4;Protegida;34;Palencia;Castilla y León;7
2007;2;968.2;Protegida;34;Palencia;Castilla y León;7
2007;3;977.9;Protegida;34;Palencia;Castilla y León;7
2007;4;992;Protegida;34;Palencia;Castilla y León;7
2008;1;1003.9;Protegida;34;Palencia;Castilla y León;7
2008;2;999.9;Protegida;34;Palencia;Castilla y León;7
2008;3;1033.1;Protegida;34;Palencia;Castilla y León;7
2008;4;1056.9;Protegida;34;Palencia;Castilla y León;7
2009;1;1019.5;Protegida;34;Palencia;Castilla y León;7
2009;2;1006;Protegida;34;Palencia;Castilla y León;7
2009;3;1008.7;Protegida;34;Palencia;Castilla y León;7
2009;4;1014.9;Protegida;34;Palencia;Castilla y León;7
2010;1;998.3;Protegida;34;Palencia;Castilla y León;7
2010;2;991.9;Protegida;34;Palencia;Castilla y León;7
2010;3;1001;Protegida;34;Palencia;Castilla y León;7
2010;4;1000.4;Protegida;34;Palencia;Castilla y León;7
2011;1;1060.7;Protegida;34;Palencia;Castilla y León;7
2011;2;1080.7;Protegida;34;Palencia;Castilla y León;7
2015;1;994.1;Protegida;34;Palencia;Castilla y León;7
2015;4;972.6;Protegida;34;Palencia;Castilla y León;7
2020;3;948.3;Protegida;34;Palencia;Castilla y León;7
2021;1;936.6;Protegida;34;Palencia;Castilla y León;7
2023;3;993.6;Protegida;34;Palencia;Castilla y León;7
2024;2;1060.9;Protegida;34;Palencia;Castilla y León;7
2024;4;1049.6;Protegida;34;Palencia;Castilla y León;7
2025;1;1021.9;Protegida;34;Palencia;Castilla y León;7
2025;3;1044.2;Protegida;34;Palencia;Castilla y León;7
1995;1;540.4;Libre;34;Palencia;Castilla y León;7
1996;1;534.5;Libre;34;Palencia;Castilla y León;7
1997;1;574;Libre;34;Palencia;Castilla y León;7
1998;1;591.8;Libre;34;Palencia;Castilla y León;7
1999;1;602.7;Libre;34;Palencia;Castilla y León;7
2000;1;670.9;Libre;34;Palencia;Castilla y León;7
2001;1;741;Libre;34;Palencia;Castilla y León;7
2002;1;775.6;Libre;34;Palencia;Castilla y León;7
2003;1;863.5;Libre;34;Palencia;Castilla y León;7
2004;1;912.9;Libre;34;Palencia;Castilla y León;7
2005;1;988;Libre;34;Palencia;Castilla y León;7
2006;1;1147.1;Libre;34;Palencia;Castilla y León;7
2007;1;1239.9;Libre;34;Palencia;Castilla y León;7
2008;1;1322.9;Libre;34;Palencia;Castilla y León;7
2009;1;1192.5;Libre;34;Palencia;Castilla y León;7
2010;1;1198.4;Libre;34;Palencia;Castilla y León;7
2011;1;1189.6;Libre;34;Palencia;Castilla y León;7
2012;1;1127.1;Libre;34;Palencia;Castilla y León;7
2013;1;1061.4;Libre;34;Palencia;Castilla y León;7
2014;1;1028.5;Libre;34;Palencia;Castilla y León;7
2015;1;1052.9;Libre;34;Palencia;Castilla y León;7
2016;1;1053.1;Libre;34;Palencia;Castilla y León;7
2017;1;1011.8;Libre;34;Palencia;Castilla y León;7
2018;1;999.4;Libre;34;Palencia;Castilla y León;7
2019;1;1002.2;Libre;34;Palencia;Castilla y León;7
2020;1;956.1;Libre;34;Palencia;Castilla y León;7
2021;1;903.8;Libre;34;Palencia;Castilla y León;7
2022;1;910.8;Libre;34;Palencia;Castilla y León;7
2023;1;951.9;Libre;34;Palencia;Castilla y León;7
2024;1;942.4;Libre;34;Palencia;Castilla y León;7
2025;1;975.7;Libre;34;Palencia;Castilla y León;7
2026;1;1055.8;Libre;34;Palencia;Castilla y León;7
1995;2;548.3;Libre;34;Palencia;Castilla y León;7
1996;2;572.1;Libre;34;Palencia;Castilla y León;7
1997;2;561.2;Libre;34;Palencia;Castilla y León;7
1998;2;570.1;Libre;34;Palencia;Castilla y León;7
1999;2;630.3;Libre;34;Palencia;Castilla y León;7
2000;2;715.3;Libre;34;Palencia;Castilla y León;7
2001;2;732.1;Libre;34;Palencia;Castilla y León;7
2002;2;855.6;Libre;34;Palencia;Castilla y León;7
2003;2;909.9;Libre;34;Palencia;Castilla y León;7
2004;2;952.4;Libre;34;Palencia;Castilla y León;7
2005;2;1050.2;Libre;34;Palencia;Castilla y León;7
2006;2;1193.5;Libre;34;Palencia;Castilla y León;7
2007;2;1264.6;Libre;34;Palencia;Castilla y León;7
2008;2;1294.3;Libre;34;Palencia;Castilla y León;7
2009;2;1204.4;Libre;34;Palencia;Castilla y León;7
2010;2;1187.6;Libre;34;Palencia;Castilla y León;7
2011;2;1194.4;Libre;34;Palencia;Castilla y León;7
2012;2;0;Libre;34;Palencia;Castilla y León;7
2013;2;1057.2;Libre;34;Palencia;Castilla y León;7
2014;2;1009.2;Libre;34;Palencia;Castilla y León;7
2015;2;1062.7;Libre;34;Palencia;Castilla y León;7
2016;2;1009.3;Libre;34;Palencia;Castilla y León;7
2017;2;1021.1;Libre;34;Palencia;Castilla y León;7
2018;2;966.6;Libre;34;Palencia;Castilla y León;7
2019;2;987.6;Libre;34;Palencia;Castilla y León;7
2020;2;942;Libre;34;Palencia;Castilla y León;7
2021;2;903.9;Libre;34;Palencia;Castilla y León;7
2022;2;944.4;Libre;34;Palencia;Castilla y León;7
2023;2;946.8;Libre;34;Palencia;Castilla y León;7
2024;2;957.3;Libre;34;Palencia;Castilla y León;7
2025;2;989.4;Libre;34;Palencia;Castilla y León;7
2026;2;1127.6;Libre;34;Palencia;Castilla y León;7
1995;3;529.6;Libre;34;Palencia;Castilla y León;7
1996;3;554.3;Libre;34;Palencia;Castilla y León;7
1997;3;572.1;Libre;34;Palencia;Castilla y León;7
1998;3;613.5;Libre;34;Palencia;Castilla y León;7
1999;3;639.2;Libre;34;Palencia;Castilla y León;7
2000;3;709.4;Libre;34;Palencia;Castilla y León;7
2001;3;750.9;Libre;34;Palencia;Castilla y León;7
2002;3;873.4;Libre;34;Palencia;Castilla y León;7
2003;3;888.2;Libre;34;Palencia;Castilla y León;7
2004;3;946.5;Libre;34;Palencia;Castilla y León;7
2005;3;1006.8;Libre;34;Palencia;Castilla y León;7
2006;3;1178.7;Libre;34;Palencia;Castilla y León;7
2007;3;1279.5;Libre;34;Palencia;Castilla y León;7
2008;3;1247.8;Libre;34;Palencia;Castilla y León;7
2009;3;1224.2;Libre;34;Palencia;Castilla y León;7
2010;3;1181.6;Libre;34;Palencia;Castilla y León;7
2011;3;1215.9;Libre;34;Palencia;Castilla y León;7
2012;3;0;Libre;34;Palencia;Castilla y León;7
2013;3;1029.7;Libre;34;Palencia;Castilla y León;7
2014;3;1013;Libre;34;Palencia;Castilla y León;7
2015;3;1044.7;Libre;34;Palencia;Castilla y León;7
2016;3;1003.6;Libre;34;Palencia;Castilla y León;7
2017;3;989.2;Libre;34;Palencia;Castilla y León;7
2018;3;993.6;Libre;34;Palencia;Castilla y León;7
2019;3;950.5;Libre;34;Palencia;Castilla y León;7
2020;3;943.3;Libre;34;Palencia;Castilla y León;7
2021;3;929.7;Libre;34;Palencia;Castilla y León;7
2022;3;916.4;Libre;34;Palencia;Castilla y León;7
2023;3;960.8;Libre;34;Palencia;Castilla y León;7
2024;3;928.7;Libre;34;Palencia;Castilla y León;7
2025;3;986.6;Libre;34;Palencia;Castilla y León;7
1995;4;563.2;Libre;34;Palencia;Castilla y León;7
1996;4;544.4;Libre;34;Palencia;Castilla y León;7
1997;4;567.1;Libre;34;Palencia;Castilla y León;7
1998;4;609.6;Libre;34;Palencia;Castilla y León;7
1999;4;658;Libre;34;Palencia;Castilla y León;7
2000;4;701.5;Libre;34;Palencia;Castilla y León;7
2001;4;779.5;Libre;34;Palencia;Castilla y León;7
2002;4;885.2;Libre;34;Palencia;Castilla y León;7
2003;4;910.9;Libre;34;Palencia;Castilla y León;7
2004;4;986;Libre;34;Palencia;Castilla y León;7
2005;4;1071.2;Libre;34;Palencia;Castilla y León;7
2006;4;1223.1;Libre;34;Palencia;Castilla y León;7
2007;4;1292.3;Libre;34;Palencia;Castilla y León;7
2008;4;1238;Libre;34;Palencia;Castilla y León;7
2009;4;1226.1;Libre;34;Palencia;Castilla y León;7
2010;4;1216.2;Libre;34;Palencia;Castilla y León;7
2011;4;1147.8;Libre;34;Palencia;Castilla y León;7
2012;4;1121.4;Libre;34;Palencia;Castilla y León;7
2013;4;1059.6;Libre;34;Palencia;Castilla y León;7
2014;4;1017.5;Libre;34;Palencia;Castilla y León;7
2015;4;1027.8;Libre;34;Palencia;Castilla y León;7
2016;4;1043.6;Libre;34;Palencia;Castilla y León;7
2017;4;997.1;Libre;34;Palencia;Castilla y León;7
2018;4;1019.4;Libre;34;Palencia;Castilla y León;7
2019;4;939.9;Libre;34;Palencia;Castilla y León;7
2020;4;931.1;Libre;34;Palencia;Castilla y León;7
2021;4;890;Libre;34;Palencia;Castilla y León;7
2022;4;927.8;Libre;34;Palencia;Castilla y León;7
2023;4;931.1;Libre;34;Palencia;Castilla y León;7
2024;4;954.7;Libre;34;Palencia;Castilla y León;7
2025;4;1012.7;Libre;34;Palencia;Castilla y León;7
2005;1;832.2;Protegida;49;Zamora;Castilla y León;7
2005;2;832.8;Protegida;49;Zamora;Castilla y León;7
2005;3;863.3;Protegida;49;Zamora;Castilla y León;7
2005;4;906.8;Protegida;49;Zamora;Castilla y León;7
2006;1;953.8;Protegida;49;Zamora;Castilla y León;7
2006;2;1004.6;Protegida;49;Zamora;Castilla y León;7
2006;3;969.5;Protegida;49;Zamora;Castilla y León;7
2006;4;932.5;Protegida;49;Zamora;Castilla y León;7
2007;1;948;Protegida;49;Zamora;Castilla y León;7
2007;2;972.6;Protegida;49;Zamora;Castilla y León;7
2007;3;982;Protegida;49;Zamora;Castilla y León;7
2007;4;1013.3;Protegida;49;Zamora;Castilla y León;7
2008;1;1040.6;Protegida;49;Zamora;Castilla y León;7
2008;2;1015.1;Protegida;49;Zamora;Castilla y León;7
2008;3;1035.14;Protegida;49;Zamora;Castilla y León;7
2008;4;1030.4;Protegida;49;Zamora;Castilla y León;7
2009;1;1024.1;Protegida;49;Zamora;Castilla y León;7
2009;2;1017.5;Protegida;49;Zamora;Castilla y León;7
2009;3;1037.4;Protegida;49;Zamora;Castilla y León;7
2009;4;1058.3;Protegida;49;Zamora;Castilla y León;7
2010;1;1018.5;Protegida;49;Zamora;Castilla y León;7
2010;2;993.1;Protegida;49;Zamora;Castilla y León;7
2010;3;1000.3;Protegida;49;Zamora;Castilla y León;7
2010;4;1010.7;Protegida;49;Zamora;Castilla y León;7
2011;1;1048.3;Protegida;49;Zamora;Castilla y León;7
2011;2;1022.4;Protegida;49;Zamora;Castilla y León;7
2016;4;914.2;Protegida;49;Zamora;Castilla y León;7
2017;1;897.2;Protegida;49;Zamora;Castilla y León;7
2017;2;904.7;Protegida;49;Zamora;Castilla y León;7
2018;4;926.8;Protegida;49;Zamora;Castilla y León;7
2019;2;907;Protegida;49;Zamora;Castilla y León;7
2020;1;897.3;Protegida;49;Zamora;Castilla y León;7
2020;3;890.4;Protegida;49;Zamora;Castilla y León;7
2020;4;868.2;Protegida;49;Zamora;Castilla y León;7
2021;1;891.3;Protegida;49;Zamora;Castilla y León;7
2022;1;945.5;Protegida;49;Zamora;Castilla y León;7
2022;3;924.6;Protegida;49;Zamora;Castilla y León;7
2022;4;954;Protegida;49;Zamora;Castilla y León;7
2023;3;924.4;Protegida;49;Zamora;Castilla y León;7
2023;4;920.4;Protegida;49;Zamora;Castilla y León;7
2025;1;987.6;Protegida;49;Zamora;Castilla y León;7
1995;4;500.5;Libre;49;Zamora;Castilla y León;7
1996;4;502.4;Libre;49;Zamora;Castilla y León;7
1997;4;522.1;Libre;49;Zamora;Castilla y León;7
1998;4;525;Libre;49;Zamora;Castilla y León;7
1999;4;591.9;Libre;49;Zamora;Castilla y León;7
2000;4;607.9;Libre;49;Zamora;Castilla y León;7
2001;4;664.5;Libre;49;Zamora;Castilla y León;7
2002;4;713.5;Libre;49;Zamora;Castilla y León;7
2003;4;789.8;Libre;49;Zamora;Castilla y León;7
2004;4;937.8;Libre;49;Zamora;Castilla y León;7
2005;4;1018.3;Libre;49;Zamora;Castilla y León;7
2006;4;1130.1;Libre;49;Zamora;Castilla y León;7
2007;4;1182.8;Libre;49;Zamora;Castilla y León;7
2008;4;1183.6;Libre;49;Zamora;Castilla y León;7
2009;4;1070.5;Libre;49;Zamora;Castilla y León;7
2010;4;1106.4;Libre;49;Zamora;Castilla y León;7
2011;4;1072.9;Libre;49;Zamora;Castilla y León;7
2012;4;971.9;Libre;49;Zamora;Castilla y León;7
2013;4;912.9;Libre;49;Zamora;Castilla y León;7
2014;4;858.1;Libre;49;Zamora;Castilla y León;7
2015;4;876.1;Libre;49;Zamora;Castilla y León;7
2016;4;902.1;Libre;49;Zamora;Castilla y León;7
2017;4;863.6;Libre;49;Zamora;Castilla y León;7
2018;4;847.6;Libre;49;Zamora;Castilla y León;7
2019;4;834.7;Libre;49;Zamora;Castilla y León;7
2020;4;845.4;Libre;49;Zamora;Castilla y León;7
2021;4;815.8;Libre;49;Zamora;Castilla y León;7
2022;4;795.7;Libre;49;Zamora;Castilla y León;7
2023;4;804.4;Libre;49;Zamora;Castilla y León;7
2024;4;836.4;Libre;49;Zamora;Castilla y León;7
2025;4;900.5;Libre;49;Zamora;Castilla y León;7
1995;3;521.2;Libre;49;Zamora;Castilla y León;7
1996;3;504.2;Libre;49;Zamora;Castilla y León;7
1997;3;516.5;Libre;49;Zamora;Castilla y León;7
1998;3;525.9;Libre;49;Zamora;Castilla y León;7
1999;3;573;Libre;49;Zamora;Castilla y León;7
2000;3;607;Libre;49;Zamora;Castilla y León;7
2001;3;665.4;Libre;49;Zamora;Castilla y León;7
2002;3;718.2;Libre;49;Zamora;Castilla y León;7
2003;3;765.3;Libre;49;Zamora;Castilla y León;7
2004;3;875.6;Libre;49;Zamora;Castilla y León;7
2005;3;1043.3;Libre;49;Zamora;Castilla y León;7
2006;3;1141.4;Libre;49;Zamora;Castilla y León;7
2007;3;1246;Libre;49;Zamora;Castilla y León;7
2008;3;1201.9;Libre;49;Zamora;Castilla y León;7
2009;3;1043.2;Libre;49;Zamora;Castilla y León;7
2010;3;1076.4;Libre;49;Zamora;Castilla y León;7
2011;3;1051.9;Libre;49;Zamora;Castilla y León;7
2012;3;958.5;Libre;49;Zamora;Castilla y León;7
2013;3;881.2;Libre;49;Zamora;Castilla y León;7
2014;3;887.5;Libre;49;Zamora;Castilla y León;7
2015;3;854;Libre;49;Zamora;Castilla y León;7
2016;3;878.3;Libre;49;Zamora;Castilla y León;7
2017;3;884.2;Libre;49;Zamora;Castilla y León;7
2018;3;857.3;Libre;49;Zamora;Castilla y León;7
2019;3;825.9;Libre;49;Zamora;Castilla y León;7
2020;3;823.5;Libre;49;Zamora;Castilla y León;7
2021;3;791.6;Libre;49;Zamora;Castilla y León;7
2022;3;789.1;Libre;49;Zamora;Castilla y León;7
2023;3;826.4;Libre;49;Zamora;Castilla y León;7
2024;3;813.7;Libre;49;Zamora;Castilla y León;7
2025;3;902;Libre;49;Zamora;Castilla y León;7
1995;2;489.2;Libre;49;Zamora;Castilla y León;7
1996;2;508;Libre;49;Zamora;Castilla y León;7
1997;2;499.5;Libre;49;Zamora;Castilla y León;7
1998;2;528.7;Libre;49;Zamora;Castilla y León;7
1999;2;541.9;Libre;49;Zamora;Castilla y León;7
2000;2;592.8;Libre;49;Zamora;Castilla y León;7
2001;2;644.7;Libre;49;Zamora;Castilla y León;7
2002;2;690.9;Libre;49;Zamora;Castilla y León;7
2003;2;732.3;Libre;49;Zamora;Castilla y León;7
2004;2;850.1;Libre;49;Zamora;Castilla y León;7
2005;2;984.9;Libre;49;Zamora;Castilla y León;7
2006;2;1133.8;Libre;49;Zamora;Castilla y León;7
2007;2;1198.4;Libre;49;Zamora;Castilla y León;7
2008;2;1257.4;Libre;49;Zamora;Castilla y León;7
2009;2;1062.7;Libre;49;Zamora;Castilla y León;7
2010;2;1099.9;Libre;49;Zamora;Castilla y León;7
2011;2;1049.8;Libre;49;Zamora;Castilla y León;7
2012;2;1010;Libre;49;Zamora;Castilla y León;7
2013;2;877.7;Libre;49;Zamora;Castilla y León;7
2014;2;880.5;Libre;49;Zamora;Castilla y León;7
2015;2;856.5;Libre;49;Zamora;Castilla y León;7
2016;2;915.1;Libre;49;Zamora;Castilla y León;7
2017;2;863.9;Libre;49;Zamora;Castilla y León;7
2018;2;851.6;Libre;49;Zamora;Castilla y León;7
2019;2;832.2;Libre;49;Zamora;Castilla y León;7
2020;2;854.3;Libre;49;Zamora;Castilla y León;7
2021;2;803;Libre;49;Zamora;Castilla y León;7
2022;2;786.3;Libre;49;Zamora;Castilla y León;7
2023;2;812.8;Libre;49;Zamora;Castilla y León;7
2024;2;841.2;Libre;49;Zamora;Castilla y León;7
2025;2;882.1;Libre;49;Zamora;Castilla y León;7
2026;2;1005.7;Libre;49;Zamora;Castilla y León;7
1995;1;506.1;Libre;49;Zamora;Castilla y León;7
1996;1;510.8;Libre;49;Zamora;Castilla y León;7
1997;1;508;Libre;49;Zamora;Castilla y León;7
1998;1;516.5;Libre;49;Zamora;Castilla y León;7
1999;1;539.1;Libre;49;Zamora;Castilla y León;7
2000;1;583.4;Libre;49;Zamora;Castilla y León;7
2001;1;632.4;Libre;49;Zamora;Castilla y León;7
2002;1;684.3;Libre;49;Zamora;Castilla y León;7
2003;1;737;Libre;49;Zamora;Castilla y León;7
2004;1;823.7;Libre;49;Zamora;Castilla y León;7
2005;1;942.5;Libre;49;Zamora;Castilla y León;7
2006;1;1082.9;Libre;49;Zamora;Castilla y León;7
2007;1;1167.8;Libre;49;Zamora;Castilla y León;7
2008;1;1216.5;Libre;49;Zamora;Castilla y León;7
2009;1;1109.3;Libre;49;Zamora;Castilla y León;7
2010;1;1118.5;Libre;49;Zamora;Castilla y León;7
2011;1;1065.8;Libre;49;Zamora;Castilla y León;7
2012;1;1006;Libre;49;Zamora;Castilla y León;7
2013;1;938.7;Libre;49;Zamora;Castilla y León;7
2014;1;898.6;Libre;49;Zamora;Castilla y León;7
2015;1;840.5;Libre;49;Zamora;Castilla y León;7
2016;1;900.6;Libre;49;Zamora;Castilla y León;7
2017;1;873;Libre;49;Zamora;Castilla y León;7
2018;1;857.9;Libre;49;Zamora;Castilla y León;7
2019;1;864.8;Libre;49;Zamora;Castilla y León;7
2020;1;828.9;Libre;49;Zamora;Castilla y León;7
2021;1;833.6;Libre;49;Zamora;Castilla y León;7
2022;1;798.9;Libre;49;Zamora;Castilla y León;7
2023;1;805.4;Libre;49;Zamora;Castilla y León;7
2024;1;814.4;Libre;49;Zamora;Castilla y León;7
2025;1;851.2;Libre;49;Zamora;Castilla y León;7
2026;1;933.7;Libre;49;Zamora;Castilla y León;7
2005;1;838.4;Protegida;37;Salamanca;Castilla y León;7
2005;2;843.9;Protegida;37;Salamanca;Castilla y León;7
2005;3;862.9;Protegida;37;Salamanca;Castilla y León;7
2005;4;925.6;Protegida;37;Salamanca;Castilla y León;7
2006;1;953.9;Protegida;37;Salamanca;Castilla y León;7
2006;2;1017.6;Protegida;37;Salamanca;Castilla y León;7
2006;3;975.5;Protegida;37;Salamanca;Castilla y León;7
2006;4;1026.7;Protegida;37;Salamanca;Castilla y León;7
2007;1;1043.6;Protegida;37;Salamanca;Castilla y León;7
2007;2;1038.2;Protegida;37;Salamanca;Castilla y León;7
2007;3;1041;Protegida;37;Salamanca;Castilla y León;7
2007;4;1061.9;Protegida;37;Salamanca;Castilla y León;7
2008;1;1102.2;Protegida;37;Salamanca;Castilla y León;7
2008;2;1099.2;Protegida;37;Salamanca;Castilla y León;7
2008;3;1139.5;Protegida;37;Salamanca;Castilla y León;7
2008;4;1153.7;Protegida;37;Salamanca;Castilla y León;7
2009;1;1124.2;Protegida;37;Salamanca;Castilla y León;7
2009;2;1106.51;Protegida;37;Salamanca;Castilla y León;7
2009;3;1104.5;Protegida;37;Salamanca;Castilla y León;7
2009;4;1116.9;Protegida;37;Salamanca;Castilla y León;7
2010;1;1093.9;Protegida;37;Salamanca;Castilla y León;7
2010;2;1095.7;Protegida;37;Salamanca;Castilla y León;7
2010;3;1081.9;Protegida;37;Salamanca;Castilla y León;7
2010;4;1089.9;Protegida;37;Salamanca;Castilla y León;7
2011;1;1030;Protegida;37;Salamanca;Castilla y León;7
2011;2;1048.7;Protegida;37;Salamanca;Castilla y León;7
2011;3;1051.4;Protegida;37;Salamanca;Castilla y León;7
2011;4;1069.8;Protegida;37;Salamanca;Castilla y León;7
2014;4;994.2;Protegida;37;Salamanca;Castilla y León;7
2015;4;1013.7;Protegida;37;Salamanca;Castilla y León;7
2016;1;1007.5;Protegida;37;Salamanca;Castilla y León;7
2016;2;991.8;Protegida;37;Salamanca;Castilla y León;7
2016;3;1014.3;Protegida;37;Salamanca;Castilla y León;7
2016;4;1038.2;Protegida;37;Salamanca;Castilla y León;7
2017;1;1044.5;Protegida;37;Salamanca;Castilla y León;7
2017;4;1006.8;Protegida;37;Salamanca;Castilla y León;7
2018;1;1025.9;Protegida;37;Salamanca;Castilla y León;7
2018;2;1034;Protegida;37;Salamanca;Castilla y León;7
2018;3;1019.4;Protegida;37;Salamanca;Castilla y León;7
2018;4;1039.5;Protegida;37;Salamanca;Castilla y León;7
2019;1;1020.2;Protegida;37;Salamanca;Castilla y León;7
2019;2;1002.6;Protegida;37;Salamanca;Castilla y León;7
2019;3;1028.2;Protegida;37;Salamanca;Castilla y León;7
2019;4;1020.7;Protegida;37;Salamanca;Castilla y León;7
2020;1;1048.7;Protegida;37;Salamanca;Castilla y León;7
2020;2;1029.9;Protegida;37;Salamanca;Castilla y León;7
2020;4;1028.2;Protegida;37;Salamanca;Castilla y León;7
2021;1;1012.7;Protegida;37;Salamanca;Castilla y León;7
2021;2;1041;Protegida;37;Salamanca;Castilla y León;7
2021;3;1019.8;Protegida;37;Salamanca;Castilla y León;7
2021;4;990.3;Protegida;37;Salamanca;Castilla y León;7
2022;1;1013.6;Protegida;37;Salamanca;Castilla y León;7
2022;2;1005.5;Protegida;37;Salamanca;Castilla y León;7
2022;3;981.5;Protegida;37;Salamanca;Castilla y León;7
2022;4;999.6;Protegida;37;Salamanca;Castilla y León;7
2023;1;988.9;Protegida;37;Salamanca;Castilla y León;7
2023;2;1014.7;Protegida;37;Salamanca;Castilla y León;7
2023;3;1031.7;Protegida;37;Salamanca;Castilla y León;7
2023;4;1032.9;Protegida;37;Salamanca;Castilla y León;7
2024;1;1038;Protegida;37;Salamanca;Castilla y León;7
2024;2;1065.7;Protegida;37;Salamanca;Castilla y León;7
2024;3;1051.6;Protegida;37;Salamanca;Castilla y León;7
2024;4;1065;Protegida;37;Salamanca;Castilla y León;7
